Geneid	Chr	Start	End	Strand	Length	Sample_HBBx1.bam	Sample_HBBx2.bam	Sample_MJBx1.bam	Sample_MJBx2.bam	Sample_OCBx1.bam	Sample_OCBx2.bam	Sample_Pt10-Bx1.bam	Sample_Pt10-Bx2.bam	Sample_Pt12-Bx1.bam	Sample_Pt12-Bx2.bam	Sample_Pt2-Bx1.bam	Sample_Pt2-Bx2.bam	Sample_Pt6-Bx1.bam	Sample_Pt6-Bx2.bam	Sample_Pt8-Bx1.bam	Sample_Pt8-Bx2.bam	Sample_Pt9-Bx1.bam	Sample_Pt9-Bx2.bam	Sample_RJBx1.bam	Sample_RJBx2.bam
ENSG00000162520.14	chr1;chr1;chr1;chr1;chr1;chr1	32680360;32684010;32684258;32694865;32702608;32703508	32681860;32684089;32684382;32696044;32703119;32703596	-;-;-;-;-;-	3487	7	9	21	22	7	19	3	17	4	3	21	8	9	9	16	12	15	9	12	5
ENSG00000224409.1	chr1;chr1	32717734;32725078	32717968;32725237	-;-	395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162522.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	32741885;32754019;32765634;32767787;32768062;32768652;32769673;32769880;32772865	32742189;32754180;32765827;32767957;32768117;32768946;32769786;32772441;32774970	+;+;+;+;+;+;+;+;+	5965	318	385	238	232	151	265	109	198	68	58	226	429	190	175	255	239	198	159	409	260
ENSG00000134684.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	32775237;32779382;32781048;32782404;32786362;32786940;32790653;32797592;32797763;32806482;32810591;32810911;32817188	32776091;32780711;32782103;32783755;32786734;32787075;32791254;32797638;32798214;32806611;32810766;32811647;32818153	-;-;-;-;-;-;-;-;-;-;-;-;-	8212	1197	1220	855	906	1506	1066	1018	1093	1226	1754	708	1107	1372	1776	441	897	584	990	859	702
ENSG00000116497.17	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	32816767;32817442;32817699;32818525;32820547;32824897;32826098;32827993;32829964;32834034;32834865;32842783;32846802;32847315;32852749;32855924	32816982;32817689;32817846;32818835;32820599;32825485;32826930;32828081;32830067;32834061;32837178;32843187;32846875;32847722;32853166;32858879	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	9194	80	51	80	83	62	31	91	68	88	58	142	187	88	135	150	100	109	43	110	38
ENSG00000160097.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	32862268;32864449;32867753;32868190;32868882;32870653;32870874;32872394	32864299;32864797;32867842;32868388;32868997;32870813;32870976;32872482	-;-;-;-;-;-;-;-	3139	18	17	5	10	8	6	24	19	6	5	8	5	17	6	24	14	2	4	10	8
ENSG00000121905.9	chr1;chr1;chr1;chr1;chr1;chr1	32885994;32886435;32888878;32893524;32893765;32898045	32886119;32886515;32889276;32893629;32894646;32898441	+;+;+;+;+;+	1991	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000121900.18	chr1;chr1;chr1;chr1;chr1;chr1;chr1	32894594;32895305;32895910;32896098;32897723;32898126;32901223	32894879;32895743;32895969;32896285;32897756;32898319;32901438	-;-;-;-;-;-;-	1417	28	39	57	29	46	65	107	186	26	46	22	20	26	22	36	34	21	32	23	56
ENSG00000116514.16	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	32936445;32938397;32942252;32944019;32945514;32946402;32948222;32949569;32964051	32937309;32938528;32942459;32944159;32945628;32946564;32948366;32949774;32964685	-;-;-;-;-;-;-;-;-	2610	40	76	57	63	31	150	49	135	58	126	66	295	39	153	36	161	40	206	43	77
ENSG00000278966.2	chr1	32973553	32974463	+	911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000217644.5	chr1	32979947	32980472	+	526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239670.1	chr1;chr1	32986952;32988044	32987624;32988233	+;+	863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236065.2	chr1;chr1	32987075;33031035	32987319;33032469	+;+	1680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004455.16	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	33007940;33011448;33012074;33013044;33014365;33019683;33021367;33021593;33024120;33031544;33036736;33080199;33080921	33010833;33011710;33012357;33013402;33014594;33020161;33021461;33021703;33024567;33031661;33036992;33080311;33080996	-;-;-;-;-;-;-;-;-;-;-;-;-	5727	1092	848	685	577	533	456	384	415	652	595	700	678	915	889	802	615	589	696	1012	538
ENSG00000276645.1	chr1	33029232	33029576	-	345	1	1	1	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	3
ENSG00000142920.16	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	33081104;33081601;33092050;33093242;33094548;33096707;33098007;33101833;33117902	33081508;33084127;33092222;33093416;33094713;33096956;33098179;33101893;33120530	+;+;+;+;+;+;+;+;+	6559	6	4	1	1	1	1	0	3	4	0	3	0	2	1	8	0	1	2	4	3
ENSG00000278997.1	chr1	33141871	33143230	-	1360	1	1	2	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0
ENSG00000116525.13	chr1;chr1;chr1;chr1;chr1;chr1;chr1	33145402;33158253;33159688;33165471;33176408;33181025;33181994	33147727;33158368;33159944;33165566;33176550;33181666;33182059	-;-;-;-;-;-;-	3646	36	29	23	22	17	13	14	5	7	7	32	17	20	27	22	13	18	14	27	5
ENSG00000279179.1	chr1	33162851	33166298	+	3448	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	1	0
ENSG00000160094.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	33256545;33270487;33275214;33276100;33276348;33280124;33281587;33294937;33295147;33298930	33256654;33270612;33275248;33276163;33276594;33280457;33281973;33295015;33295305;33300719	+;+;+;+;+;+;+;+;+;+	3331	77	89	86	77	46	35	46	37	27	25	101	38	62	53	95	69	56	20	95	35
ENSG00000270115.1	chr1	33261212	33261680	+	469	0	2	0	0	0	0	2	1	0	0	3	7	4	2	0	1	0	0	1	4
ENSG00000184389.9	chr1;chr1;chr1;chr1;chr1	33306766;33312052;33312501;33312807;33321076	33307453;33312189;33312590;33312890;33321098	-;-;-;-;-	1023	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	1	2	1
ENSG00000225313.5	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	33307348;33313324;33314065;33325153;33333248;33345140;33346927;33347673;33349068	33307449;33313717;33314823;33326410;33333654;33345832;33346973;33347849;33349245	+;+;+;+;+;+;+;+;+	4015	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000134686.16	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	33323623;33325795;33328870;33330071;33331348;33331625;33332275;33333844;33334090;33335166;33349597;33353213;33354401;33354838;33367116;33368536;33370421;33371017;33372289;33375366;33392682;33430976	33325019;33325961;33329146;33330212;33331462;33331699;33332404;33333932;33334292;33335256;33349885;33353439;33354566;33355253;33367428;33368622;33370585;33371094;33372447;33375593;33392765;33431052	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4975	1110	2174	844	972	1797	3487	596	1594	1532	2376	1032	3167	1119	1587	991	2285	881	3215	990	2119
ENSG00000266239.2	chr1	33332431	33332541	-	111	0	1	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000222112.1	chr1	33336566	33336864	-	299	0	4	4	1	1	1	2	1	1	1	7	19	2	11	4	6	1	2	0	0
ENSG00000233246.1	chr1;chr1;chr1	33350352;33358861;33363066	33350447;33359074;33363245	+;+;+	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221225.1	chr1	33442025	33442111	-	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234512.1	chr1	33466249	33468954	+	2706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121903.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	33472645;33479179;33488465;33489115;33489518;33491025;33493187;33494218	33472691;33479705;33488651;33489245;33489602;33492636;33493615;33496507	+;+;+;+;+;+;+;+	5308	12	6	12	7	15	7	6	13	7	6	14	8	18	7	13	5	10	26	4	1
ENSG00000235907.2	chr1	33512008	33512743	-	736	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121904.17	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	33513999;33519465;33519812;33521463;33523307;33524882;33527196;33533050;33533796;33537022;33537436;33540525;33541130;33542720;33546037;33550177;33557734;33559300;33567593;33569374;33571532;33572506;33577296;33580753;33583642;33586504;33587088;33591807;33598689;33602369;33605282;33605863;33611041;33614504;33616906;33617499;33622167;33623370;33624519;33625051;33626486;33633422;33635214;33636360;33646648;33652323;33657946;33662890;33692930;33698753;33700517;33709089;33714587;33716286;33724197;33724516;33725349;33726547;33739140;33743280;33772108;33788600;33792423;33804746;33810743;33812995;33814002;33815296;33819713;33820469;33825697;33846884;33918094;33935760;34032594;34088977;34164911;34165747	33516570;33519677;33519950;33521550;33523419;33525043;33527258;33533229;33533907;33537095;33537609;33540698;33541309;33542896;33546219;33550350;33557922;33559473;33567841;33569547;33571726;33572691;33577484;33580899;33583830;33586617;33587168;33592489;33601010;33602546;33605470;33605988;33611250;33614620;33616975;33617617;33622271;33623466;33624643;33625254;33626584;33633535;33635330;33636554;33646835;33652461;33658137;33663092;33693056;33698944;33700673;33709504;33714775;33716501;33724313;33724704;33725536;33726685;33739334;33743606;33772751;33788712;33792526;33804898;33810864;33813184;33814219;33815402;33819837;33820556;33825774;33846996;33918301;33935954;34032706;34089193;34165274;34165842	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	18157	2	2	2	0	0	0	0	1	0	0	3	0	0	0	0	0	7	0	0	0
ENSG00000280715.1	chr1	33732499	33732635	-	137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227000.2	chr1	33838523	33840140	+	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000176256.10	chr1;chr1;chr1;chr1;chr1	33860475;33861205;33862181;33862473;33862865	33860890;33861338;33862211;33862525;33864791	+;+;+;+;+	2561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231163.5	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	33868953;33869203;33870197;33870551;33873545;33875466;33878170;33882163;33884570;33885086	33869049;33869337;33870494;33871008;33873811;33875592;33878350;33882234;33884814;33885458	+;+;+;+;+;+;+;+;+;+	2253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201148.1	chr1	34112949	34113063	+	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142698.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	34166883;34177670;34197225;34200772;34202084;34208157;34212210;34218686	34167171;34178109;34197913;34201032;34202259;34208234;34212406;34219131	+;+;+;+;+;+;+;+	2576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221053.1	chr1	34175866	34175949	-	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270241.1	chr1	34276859	34277292	-	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207941.1	chr1	34669599	34669694	-	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163866.8	chr1;chr1;chr1;chr1;chr1;chr1;chr1	34712737;34716169;34718268;34852669;34856556;34857186;34859455	34714620;34716489;34718409;34855982;34856739;34859069;34859816	-;-;-;-;-;-;-	8091	350	381	238	249	293	284	396	587	519	772	226	395	386	405	194	327	185	438	456	517
ENSG00000189280.3	chr1;chr1	34755047;34757307	34755195;34758512	+;+	1355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000189433.5	chr1;chr1	34759741;34760933	34759788;34763724	+;+	2840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255811.1	chr1;chr1	34761426;34787988	34761875;34788097	-;-	560	1	0	0	1	0	0	0	0	0	1	0	1	0	2	0	0	0	1	0	0
ENSG00000216162.1	chr1	34778561	34778644	-	84	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188910.7	chr1;chr1;chr1	34781189;34782278;34784738	34781778;34782442;34786369	+;+;+	2387	1	6	3	5	0	26	3	83	1	25	2	39	1	11	2	19	1	66	28	45
ENSG00000187513.8	chr1;chr1	34792998;34794102	34793068;34795747	+;+	1717	54	102	95	95	89	333	40	261	120	224	54	457	58	51	114	206	52	487	83	430
ENSG00000230163.1	chr1;chr1	34850694;34851292	34851149;34851555	+;+	720	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000116544.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	34865436;34867048;34867536;34868605;34884978;34885478;34886072;34899669;34900068;34904277;34907355;34925374;34929451	34866301;34867191;34867627;34869089;34885063;34885791;34886285;34899741;34900273;34905434;34907437;34925494;34929585	-;-;-;-;-;-;-;-;-;-;-;-;-	3977	1	0	0	0	1	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000241014.1	chr1;chr1;chr1;chr1	34974356;34977931;34978678;34985198	34977402;34978084;34978706;34985313	-;-;-;-	3346	16	10	19	16	5	6	7	11	4	7	8	15	11	3	29	14	13	5	21	4
ENSG00000271741.1	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	34981533;34983767;34992234;35003968;35005132;35006951;35008752;35010447;35010758;35011890;35012431;35014697;35014988;35019353;35020383;35030547;35031631	34982119;34983947;34992387;35004005;35005272;35007098;35008924;35010597;35011036;35012005;35012581;35014888;35015162;35019602;35020467;35030713;35031741	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	3099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
ENSG00000243749.1	chr1;chr1;chr1	34981535;34983767;34985198	34982119;34983947;34985353	-;-;-	922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163867.16	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	34986165;34992234;35003865;35005132;35006951;35008752;35010447;35011890;35012431;35014697;35014988;35017244;35020383;35030149;35031267;35031526;35031815	34990311;34992387;35004005;35005272;35007098;35008924;35011036;35012005;35012581;35014888;35015162;35019602;35020467;35030756;35031337;35031711;35031968	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9591	109	74	142	118	67	51	37	66	33	33	89	97	92	86	147	59	84	60	117	23
ENSG00000233940.1	chr1;chr1	35053468;35059040	35053713;35059271	+;+	478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000197056.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	35059786;35078994;35079367;35093239;35093914;35095819;35097317;35104243;35104557;35110294;35111772;35112087;35112977	35059925;35079219;35079442;35093441;35094083;35095891;35097594;35104469;35104769;35110447;35111912;35112130;35115859	+;+;+;+;+;+;+;+;+;+;+;+;+	4828	86	45	115	91	82	41	28	25	35	13	94	68	77	54	109	33	99	41	102	13
ENSG00000228348.1	chr1	35122022	35122484	+	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116560.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	35176378;35177209;35177989;35181135;35182932;35187001;35187203;35187973;35189003;35189186;35190498;35190694;35191341;35192222	35176474;35177661;35180645;35181606;35184593;35187122;35187251;35188090;35189087;35189382;35190593;35190995;35191529;35193148	-;-;-;-;-;-;-;-;-;-;-;-;-;-	7426	1470	1910	1143	1084	877	1229	852	1164	1253	1507	1615	1602	1495	2145	1044	1368	664	1463	1656	1121
ENSG00000201868.1	chr1	35195969	35196062	+	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000146463.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	35268967;35295927;35325360;35358925;35361194;35361619;35370029;35370372;35381259;35381546;35385442;35386074;35387003;35387454;35388910;35389948;35392212;35392647;35393595;35396552;35397052;35397377;35398413;35398864;35399482;35404844;35405373;35408008;35413972;35415466;35418443;35419470	35269085;35295988;35325405;35359446;35361255;35361789;35370113;35370853;35381433;35381758;35385592;35386189;35387278;35387604;35389082;35390098;35392352;35392684;35393739;35396670;35397123;35397545;35398466;35399043;35399576;35405194;35405468;35408159;35414083;35415714;35418572;35422058	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7647	289	226	336	269	195	123	205	182	222	134	377	281	320	289	419	183	321	212	270	84
ENSG00000240374.3	chr1	35292196	35292498	-	303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201542.1	chr1	35310274	35310425	+	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000229994.1	chr1	35350722	35351607	+	886	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000227409.1	chr1;chr1	35358822;35365966	35359168;35366077	-;-	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278702.1	chr1	35399997	35400319	+	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142687.17	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	35433490;35435304;35438542;35442246;35442906;35443262;35444036;35448173;35449867;35450358;35451628;35453553;35454237;35454362;35456013;35460305;35462621;35466608;35470863;35474805;35478966;35506612;35533096;35554350;35554789;35556471;35557048;35557550;35557711	35435081;35435597;35441138;35442336;35443255;35443335;35444303;35448332;35450006;35450509;35451776;35453689;35454287;35454707;35456241;35460437;35462713;35466695;35470960;35474906;35479212;35507135;35533441;35554519;35554987;35556757;35557413;35557655;35557950	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9629	540	435	590	458	666	345	790	763	388	409	849	574	739	616	701	388	618	337	615	212
ENSG00000236274.1	chr1;chr1;chr1;chr1	35509742;35510107;35510462;35510947	35509902;35510335;35510582;35511438	+;+;+;+	1003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000020129.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	35557473;35558506;35559107;35560326;35562392;35563202;35563767;35565227;35566823	35558484;35558685;35559247;35561294;35562633;35563426;35563909;35566779;35567274	+;+;+;+;+;+;+;+;+	4917	42	43	54	31	99	112	108	187	127	122	81	99	81	61	61	35	63	156	35	21
ENSG00000239636.1	chr1;chr1;chr1;chr1	35569813;35573572;35574360;35577322	35569919;35573747;35574698;35577729	-;-;-;-	1030	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0
ENSG00000116819.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1	35573370;35573927;35574949;35588330;35589930;35590634;35594394	35573604;35574409;35575000;35588552;35590048;35590775;35595328	+;+;+;+;+;+;+	2189	2	2	1	0	1	2	0	3	0	0	1	0	0	0	8	0	1	0	1	2
ENSG00000126067.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1	35599544;35605233;35609246;35631274;35631436;35636310;35641342	35603374;35605282;35609408;35631344;35631537;35636432;35641844	-;-;-;-;-;-;-	4843	659	610	731	601	507	401	624	945	678	848	553	524	689	632	385	510	424	646	687	596
ENSG00000142686.7	chr1;chr1;chr1	35713875;35716501;35718707	35716326;35716911;35719472	-;-;-	3629	74	70	57	41	66	123	59	130	37	59	53	184	41	66	39	75	43	111	86	192
ENSG00000092853.13	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	35720218;35736281;35736914;35737339;35737698;35737992;35738455;35739136;35739365;35743141;35743455;35745451;35746766;35747907;35748405;35749467;35749633;35751250;35753745;35760342;35761096;35761998;35762404;35763160;35764266;35765218;35769847	35720980;35736606;35737075;35737421;35737843;35738097;35738582;35739257;35739529;35743241;35743530;35745562;35746992;35748061;35748774;35749531;35749811;35751506;35753936;35760916;35761204;35762070;35762481;35763321;35764714;35765326;35769967	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5411	26	15	2	1	6	1	13	7	2	1	49	45	2	2	3	0	6	11	0	1
ENSG00000232335.1	chr1;chr1	35739389;35743163	35739513;35743576	+;+	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134698.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	35808172;35816882;35822862;35825313;35825679;35825926;35826748;35831427;35831812;35832057;35832437;35833990;35835834;35841165;35841616;35850157;35850854;35853488	35808435;35817047;35822982;35825494;35825815;35826060;35826835;35831574;35831931;35832185;35832570;35834174;35835993;35841480;35841750;35850258;35851195;35857890	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7267	241	120	389	236	150	174	119	207	106	85	542	338	445	260	511	225	333	132	318	76
ENSG00000092847.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	35869808;35883209;35888427;35892557;35893097;35893674;35894037;35894315;35895122;35901474;35901948;35902204;35906935;35913842;35914184;35915348;35917593;35918322;35919055;35919499	35869903;35883446;35888610;35892677;35893278;35893810;35894171;35894402;35895269;35901593;35902070;35902337;35907119;35914001;35914274;35915542;35917727;35918423;35919254;35929610	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	12886	190	90	271	171	103	74	166	130	98	46	399	264	290	181	343	142	224	86	208	47
ENSG00000271164.1	chr1	35873270	35873752	-	483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280133.1	chr1	35925832	35929610	+	3779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271914.1	chr1	35929720	35930115	-	396	3	2	1	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	1	0
ENSG00000126070.18	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	35930718;35931078;35945692;35966955;35972024;35973375;35982621;36004341;36008690;36008897;36009475;36013630;36013915;36027114;36034174;36036177;36039790;36040307;36043264;36054946;36055637	35930798;35931445;35945863;35967075;35972232;35973592;35983409;36004475;36008777;36009044;36009594;36013752;36014048;36027298;36034333;36036267;36039984;36040441;36043548;36055262;36072500	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	20938	220	134	283	210	121	85	158	89	189	152	416	281	330	330	496	158	266	132	289	87
ENSG00000271554.1	chr1;chr1;chr1;chr1	35992109;36004018;36009381;36013425	35992308;36004091;36009559;36013630	-;-;-;-	659	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000232862.5	chr1;chr1;chr1	36080066;36082226;36083976	36081511;36082402;36084026	-;-;-	1674	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000092850.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	36084075;36084338;36084870;36085163;36085705;36086704;36086931;36087204;36087439;36087728	36084149;36084510;36085077;36085288;36086041;36086847;36087045;36087311;36087582;36088275	+;+;+;+;+;+;+;+;+;+	1978	0	1	2	1	0	1	0	4	0	0	0	0	0	0	1	1	1	0	2	3
ENSG00000116863.10	chr1;chr1;chr1;chr1;chr1;chr1	36088875;36091244;36091618;36091910;36092422;36093097	36089115;36091340;36091825;36092094;36092522;36093932	+;+;+;+;+;+	1668	84	126	74	68	71	153	52	135	87	143	42	89	53	61	26	54	53	156	93	159
ENSG00000171812.10	chr1;chr1;chr1;chr1	36095236;36100050;36115708;36125057	36099487;36100258;36115752;36125220	-;-;-;-	4670	3	5	6	8	9	7	5	21	3	2	2	12	3	1	3	4	9	9	4	5
ENSG00000054116.11	chr1;chr1;chr1;chr1;chr1;chr1	36136570;36138084;36139399;36140069;36149092;36155883	36137978;36138232;36139843;36140998;36149514;36156053	-;-;-;-;-;-	3527	629	476	717	536	530	453	426	504	446	549	446	505	578	489	367	370	459	555	596	636
ENSG00000116871.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	36155579;36155965;36157215;36170971;36171513;36171968;36173364;36174898;36176199;36176697;36177469;36177873;36178411;36179666;36179874;36180248	36155733;36156463;36157290;36171315;36171823;36172627;36173479;36175008;36176581;36176842;36177574;36178201;36179557;36179756;36180067;36180849	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5271	80	145	67	68	112	175	92	198	76	90	78	148	65	67	70	86	67	166	117	267
ENSG00000264592.2	chr1	36191915	36192170	+	256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
